falcon9,Iridium NEXT Mission 7,falcon9,Falcon 9,2018-07-25T11:39:26.000Z,https://www.youtube.com/watch?v=vsDknmK30C0
falcon9,Merah Putih,falcon9,Falcon 9,2018-08-07T05:18:00.000Z,https://www.youtube.com/watch?v=FjfQNBYv2IY
falcon9,Telstar 18V,falcon9,Falcon 9,2018-09-10T04:45:00.000Z,https://www.youtube.com/watch?v=Apw3xqwsG1U
falcon9,SAOCOM 1A,falcon9,Falcon 9,2018-10-08T02:22:00.000Z,https://www.youtube.com/watch?v=vr_C6LQ7mHc
falcon9,Es’hail 2,falcon9,Falcon 9,2018-11-15T20:46:00.000Z,https://www.youtube.com/watch?v=PhTbzc-BqKs&feature=youtu.be
falcon9,SSO-A,falcon9,Falcon 9,2018-12-03T18:34:00.000Z,https://www.youtube.com/watch?v=Wq8kS6UoOrQ
falcon9,CRS-16,falcon9,Falcon 9,2018-12-05T18:16:00.000Z,https://www.youtube.com/watch?v=Esh1jHT9oTA
falcon9,GPS III SV01,falcon9,Falcon 9,2018-12-23T13:51:00.000Z,https://youtu.be/yRiLPoy_Mzc
falcon9,Iridium NEXT Mission 8,falcon9,Falcon 9,2019-01-11T15:31:00.000Z,https://youtu.be/VshdafZvwrg
falcon9,Nusantara Satu (PSN-6) / S5 / Beresheet,falcon9,Falcon 9,2019-02-22T01:45:00.000Z,https://www.youtube.com/watch?v=XS0E35aYJcU
falcon9,CCtCap Demo Mission 1,falcon9,Falcon 9,2019-03-02T07:45:00.000Z,https://youtu.be/2ZL0tbOZYhE
falconheavy,ArabSat 6A,falconheavy,Falcon Heavy,2019-04-11T22:35:00.000Z,https://youtu.be/TXMGu2d8c8g
falcon9,CRS-17,falcon9,Falcon 9,2019-05-04T06:48:00.000Z,https://youtu.be/AQFhX5TvP0M
falcon9,Starlink v0.9,falcon9,Falcon 9,2019-05-24T02:30:00.000Z,https://www.youtube.com/watch?v=riBaVeDTEWI
falcon9,RADARSAT Constellation,falcon9,Falcon 9,2019-06-12T14:17:00.000Z,https://youtu.be/8A2nJd9Urk8
falconheavy,STP-2,falconheavy,Falcon Heavy,2019-06-25T03:30:00.000Z,https://youtu.be/WxH4CAlhtiQ
falcon9,CRS-18,falcon9,Falcon 9,2019-07-25T22:01:00.000Z,https://youtu.be/SlgrxVuP5jk
falcon9,Amos-17,falcon9,Falcon 9,2019-08-06T22:52:00.000Z,https://youtu.be/fZh82-WcCuo
falcon9,Starlink 1,falcon9,Falcon 9,2019-11-11T14:56:00.000Z,https://youtu.be/pIDuv0Ta0XQ
falcon9,CRS-19,falcon9,Falcon 9,2019-12-05T17:29:23.000Z,https://youtu.be/-aoAGdYXp_4
falcon9,JCSat 18 / Kacific 1,falcon9,Falcon 9,2019-12-17T00:10:00.000Z,https://youtu.be/sbXgZg9JmkI
falcon9,Starlink 2,falcon9,Falcon 9,2020-01-07T02:19:00.000Z,https://youtu.be/HwyXo6T7jC4
falcon9,Crew Dragon In Flight Abort Test,falcon9,Falcon 9,2020-01-19T14:00:00.000Z,https://youtu.be/mhrkdHshb3E
falcon9,Starlink 3,falcon9,Falcon 9,2020-01-29T14:06:00.000Z,https://youtu.be/1KmBDCiL7MU
falcon9,Starlink 4,falcon9,Falcon 9,2020-02-17T15:05:55.000Z,https://youtu.be/8xeX62mLcf8
falcon9,CRS-20,falcon9,Falcon 9,2020-03-07T04:50:31.000Z,https://youtu.be/1MkcWK2PnsU
falcon9,Starlink 5,falcon9,Falcon 9,2020-03-18T12:16:00.000Z,https://youtu.be/I4sMhHbHYXM
falcon9,Starlink 6,falcon9,Falcon 9,2020-04-22T19:30:00.000Z,https://youtu.be/wSge0I7pwFI
falcon9,CCtCap Demo Mission 2,falcon9,Falcon 9,2020-05-30T19:22:00.000Z,https://youtu.be/xY96v0OIcK4
falcon9,Starlink 7,falcon9,Falcon 9,2020-06-04T01:25:00.000Z,https://youtu.be/y4xBFHjkUvw
falcon9,Starlink-8 & SkySat 16-18,falcon9,Falcon 9,2020-06-13T09:21:00.000Z,https://youtu.be/8riKQXChPGg
falcon9,GPS III SV03 (Columbus),falcon9,Falcon 9,2020-06-30T19:55:00.000Z,https://youtu.be/6zr0nfG3Xy4
falcon9,ANASIS-II,falcon9,Falcon 9,2020-07-20T21:30:00.000Z,https://youtu.be/TshvZlQ7le8
falcon9,Starlink-9 (v1.0) & BlackSky Global 5-6,falcon9,Falcon 9,2020-08-07T05:12:00.000Z,https://youtu.be/KU6KogxG5BE
falcon9,Starlink-10 (v1.0) & SkySat 19-21,falcon9,Falcon 9,2020-08-18T14:31:00.000Z,https://youtu.be/jTMJK7wb0rM
falcon9,"SAOCOM 1B, GNOMES-1, Tyvak-0172",falcon9,Falcon 9,2020-08-30T23:18:00.000Z,https://youtu.be/P-gLOsDjE3E
falcon9,Starlink-11 (v1.0),falcon9,Falcon 9,2020-09-03T12:46:00.000Z,https://youtu.be/_j4xR7LMCGY
falcon9,Starlink-12 (v1.0),falcon9,Falcon 9,2020-10-06T11:29:00.000Z,https://youtu.be/8O8Z2yPyTnc
falcon9,Starlink-13 (v1.0),falcon9,Falcon 9,2020-10-18T12:25:00.000Z,https://youtu.be/UM8CDDAmp98
falcon9,Starlink-14 (v1.0),falcon9,Falcon 9,2020-10-24T15:31:00.000Z,https://youtu.be/2gbVgTxLgN0
falcon9,GPS III SV04 (Sacagawea),falcon9,Falcon 9,2020-11-05T23:24:00.000Z,https://youtu.be/wufXF5YKR1M
falcon9,Crew-1,falcon9,Falcon 9,2020-11-16T00:27:00.000Z,https://youtu.be/bnChQbxLkkI
falcon9,Sentinel-6 Michael Freilich,falcon9,Falcon 9,2020-11-21T17:17:00.000Z,https://youtu.be/aVFPzTDCihQ
falcon9,Starlink-15 (v1.0),falcon9,Falcon 9,2020-10-24T15:31:00.000Z,https://youtu.be/J442-ti-Dhg
falcon9,CRS-21,falcon9,Falcon 9,2020-12-06T16:17:00.000Z,
falcon9,SXM-7,falcon9,Falcon 9,2020-12-13T17:30:00.000Z,
falcon1,FalconSat,falcon1,Falcon 1,2006-03-24T22:30:00.000Z,https://www.youtube.com/watch?v=0a_00nJ_Y88
falcon1,DemoSat,falcon1,Falcon 1,2007-03-21T01:10:00.000Z,https://www.youtube.com/watch?v=Lk4zQ2wP-Nc
falcon1,Trailblazer,falcon1,Falcon 1,2008-08-03T03:34:00.000Z,https://www.youtube.com/watch?v=v0w9p3U8860
falcon1,RatSat,falcon1,Falcon 1,2008-09-28T23:15:00.000Z,https://www.youtube.com/watch?v=dLQ2tZEH6G0
falcon1,RazakSat,falcon1,Falcon 1,2009-07-13T03:35:00.000Z,https://www.youtube.com/watch?v=yTaIDooc8Og
falcon9,Falcon 9 Test Flight,falcon9,Falcon 9,2010-06-04T18:45:00.000Z,https://www.youtube.com/watch?v=nxSxgBKlYws
falcon9,COTS 1,falcon9,Falcon 9,2010-12-08T15:43:00.000Z,https://www.youtube.com/watch?v=cdLITgWKe_0
falcon9,COTS 2,falcon9,Falcon 9,2012-05-22T07:44:00.000Z,https://www.youtube.com/watch?v=tpQzDbAY7yI
falcon9,CRS-1,falcon9,Falcon 9,2012-10-08T00:35:00.000Z,https://www.youtube.com/watch?v=-Vk3hiV_zXU
falcon9,CRS-2,falcon9,Falcon 9,2013-03-01T19:10:00.000Z,https://www.youtube.com/watch?v=ik0ElKl5kW4
falcon9,CASSIOPE,falcon9,Falcon 9,2013-09-29T16:00:00.000Z,https://www.youtube.com/watch?v=uFefasS6bhc
falcon9,SES-8,falcon9,Falcon 9,2013-12-03T22:41:00.000Z,https://www.youtube.com/watch?v=aAj5xapImEs
falcon9,Thaicom 6,falcon9,Falcon 9,2014-01-06T18:06:00.000Z,https://www.youtube.com/watch?v=AnSNRzMEmCU
falcon9,CRS-3,falcon9,Falcon 9,2014-04-18T19:25:00.000Z,https://www.youtube.com/watch?v=Od-lON4bTyQ
falcon9,OG-2 Mission 1,falcon9,Falcon 9,2014-07-14T15:15:00.000Z,https://www.youtube.com/watch?v=lbHnSu-DLR4
falcon9,AsiaSat 8,falcon9,Falcon 9,2014-08-05T08:00:00.000Z,https://www.youtube.com/watch?v=essrkMGlw5s
falcon9,AsiaSat 6,falcon9,Falcon 9,2014-09-07T05:00:00.000Z,https://www.youtube.com/watch?v=39ninsyTRk8
falcon9,CRS-4,falcon9,Falcon 9,2014-09-21T05:52:00.000Z,https://www.youtube.com/watch?v=7YkCh7uOw1Y
falcon9,CRS-5,falcon9,Falcon 9,2015-01-10T09:47:00.000Z,https://www.youtube.com/watch?v=p7x-SumbynI
falcon9,DSCOVR,falcon9,Falcon 9,2015-02-11T23:03:00.000Z,https://www.youtube.com/watch?v=OvHJSIKP0Hg
falcon9,ABS-3A / Eutelsat 115W B,falcon9,Falcon 9,2015-03-02T03:50:00.000Z,https://www.youtube.com/watch?v=mN7lyaCBzT8
falcon9,CRS-6,falcon9,Falcon 9,2015-04-14T20:10:00.000Z,https://www.youtube.com/watch?v=csVpa25iqH0
falcon9,TürkmenÄlem 52°E / MonacoSAT,falcon9,Falcon 9,2015-04-27T23:03:00.000Z,https://www.youtube.com/watch?v=nBwAYT_ogj4
falcon9,CRS-7,falcon9,Falcon 9,2015-06-28T14:21:00.000Z,https://www.youtube.com/watch?v=PuNymhcTtSQ
falcon9,OG-2 Mission 2,falcon9,Falcon 9,2015-12-22T01:29:00.000Z,https://www.youtube.com/watch?v=O5bTbVbe4e4
falcon9,Jason 3,falcon9,Falcon 9,2016-01-17T15:42:00.000Z,https://www.youtube.com/watch?v=ivdKRJzl6y0
falcon9,SES-9,falcon9,Falcon 9,2016-03-04T23:35:00.000Z,https://www.youtube.com/watch?v=muDPSyO7-A0
falcon9,CRS-8,falcon9,Falcon 9,2016-04-08T20:43:00.000Z,https://www.youtube.com/watch?v=7pUAydjne5M
falcon9,JCSAT-2B,falcon9,Falcon 9,2016-05-06T05:21:00.000Z,https://www.youtube.com/watch?v=L0bMeDj76ig
falcon9,Thaicom 8,falcon9,Falcon 9,2016-05-27T21:39:00.000Z,https://www.youtube.com/watch?v=zBYC4f79iXc
falcon9,ABS-2A / Eutelsat 117W B,falcon9,Falcon 9,2016-06-15T14:29:00.000Z,https://www.youtube.com/watch?v=gLNmtUEvI5A
falcon9,CRS-9,falcon9,Falcon 9,2016-07-18T04:45:00.000Z,https://www.youtube.com/watch?v=ThIdCuSsJh8
falcon9,JCSAT-16,falcon9,Falcon 9,2016-08-14T05:26:00.000Z,https://www.youtube.com/watch?v=QZTCEO0gvLo
falcon9,Amos-6,falcon9,Falcon 9,2016-09-01T13:07:00.000Z,https://www.youtube.com/watch?v=_BgJEXQkjNQ
falcon9,Iridium NEXT Mission 1,falcon9,Falcon 9,2017-01-14T17:54:00.000Z,https://www.youtube.com/watch?v=7WimRhydggo
falcon9,CRS-10,falcon9,Falcon 9,2017-02-19T14:39:00.000Z,https://www.youtube.com/watch?v=giNhaEzv_PI
falcon9,EchoStar 23,falcon9,Falcon 9,2017-03-16T06:00:00.000Z,https://www.youtube.com/watch?v=lZmqbL-hz7U
falcon9,SES-10,falcon9,Falcon 9,2017-03-30T22:27:00.000Z,https://www.youtube.com/watch?v=xsZSXav4wI8
falcon9,NROL-76,falcon9,Falcon 9,2017-05-01T11:15:00.000Z,https://www.youtube.com/watch?v=EzQpkQ1etdA
falcon9,Inmarsat-5 F4,falcon9,Falcon 9,2017-05-15T23:21:00.000Z,https://www.youtube.com/watch?v=ynMYE64IEKs
falcon9,CRS-11,falcon9,Falcon 9,2017-06-03T21:07:00.000Z,https://www.youtube.com/watch?v=JuZBOUMsYws
falcon9,BulgariaSat-1,falcon9,Falcon 9,2017-06-23T19:10:00.000Z,https://www.youtube.com/watch?v=Y8mLi-rRTh8
falcon9,Iridium NEXT Mission 2,falcon9,Falcon 9,2017-06-25T20:25:00.000Z,https://www.youtube.com/watch?v=7tIwZg8F9b8
falcon9,Intelsat 35e,falcon9,Falcon 9,2017-07-05T23:35:00.000Z,https://www.youtube.com/watch?v=MIHVPCj25Z0
falcon9,CRS-12,falcon9,Falcon 9,2017-08-14T16:31:00.000Z,https://www.youtube.com/watch?v=vLxWsYx8dbo
falcon9,FormoSat-5,falcon9,Falcon 9,2017-08-24T18:50:00.000Z,https://www.youtube.com/watch?v=J4u3ZN2g_MI
falcon9,Boeing X-37B OTV-5,falcon9,Falcon 9,2017-09-07T13:50:00.000Z,https://www.youtube.com/watch?v=9M6Zvi-fFv4
falcon9,Iridium NEXT Mission 3,falcon9,Falcon 9,2017-10-09T12:37:00.000Z,https://www.youtube.com/watch?v=SB4N4xF2B2w&feature=youtu.be
falcon9,SES-11 / Echostar 105,falcon9,Falcon 9,2017-10-11T22:53:00.000Z,https://www.youtube.com/watch?v=iv1zeGSvhIw
falcon9,KoreaSat 5A,falcon9,Falcon 9,2017-10-30T19:34:00.000Z,https://www.youtube.com/watch?v=RUjH14vhLxA
falcon9,CRS-13,falcon9,Falcon 9,2017-12-15T15:36:00.000Z,https://www.youtube.com/watch?v=OPHbqY9LHCs
falcon9,Iridium NEXT Mission 4,falcon9,Falcon 9,2017-12-23T01:27:23.000Z,https://www.youtube.com/watch?v=wtdjCwo6d3Q
falcon9,ZUMA,falcon9,Falcon 9,2018-01-08T01:00:00.000Z,https://www.youtube.com/watch?v=0PWu3BRxn60
falcon9,SES-16 / GovSat-1,falcon9,Falcon 9,2018-01-31T21:25:00.000Z,https://www.youtube.com/watch?v=ScYUA51-POQ
falconheavy,Falcon Heavy Test Flight,falconheavy,Falcon Heavy,2018-02-06T20:45:00.000Z,https://www.youtube.com/watch?v=wbSwFU6tY1c
falcon9,Paz / Starlink Demo,falcon9,Falcon 9,2018-02-22T14:17:00.000Z,https://www.youtube.com/watch?v=-p-PToD2URA
falcon9,Hispasat 30W-6,falcon9,Falcon 9,2018-03-06T05:33:00.000Z,https://www.youtube.com/watch?v=Kpfrp-GMKKM
falcon9,Iridium NEXT Mission 5,falcon9,Falcon 9,2018-03-30T14:13:51.000Z,https://www.youtube.com/watch?v=mp0TW8vkCLg
falcon9,CRS-14,falcon9,Falcon 9,2018-04-02T20:30:41.000Z,https://www.youtube.com/watch?v=BPQHG-LevZM
falcon9,TESS,falcon9,Falcon 9,2018-04-18T22:51:00.000Z,https://www.youtube.com/watch?v=aY-0uBIYYKk
falcon9,Bangabandhu-1,falcon9,Falcon 9,2018-05-11T20:14:00.000Z,https://www.youtube.com/watch?v=rQEqKZ7CJlk
falcon9,Iridium NEXT Mission 6,falcon9,Falcon 9,2018-05-22T19:47:58.000Z,https://www.youtube.com/watch?v=I_0GgKfwCSk
falcon9,SES-12,falcon9,Falcon 9,2018-06-04T04:45:00.000Z,https://www.youtube.com/watch?v=2hcM5hqQ45s
falcon9,CRS-15,falcon9,Falcon 9,2018-06-29T09:42:00.000Z,https://www.youtube.com/watch?v=ycMagB1s8XM
falcon9,Telstar 19V,falcon9,Falcon 9,2018-07-22T05:50:00.000Z,https://www.youtube.com/watch?v=xybp6zLaGx4
falcon9,Iridium NEXT Mission 7,falcon9,Falcon 9,2018-07-25T11:39:26.000Z,https://www.youtube.com/watch?v=vsDknmK30C0
falcon9,Merah Putih,falcon9,Falcon 9,2018-08-07T05:18:00.000Z,https://www.youtube.com/watch?v=FjfQNBYv2IY
falcon9,Telstar 18V,falcon9,Falcon 9,2018-09-10T04:45:00.000Z,https://www.youtube.com/watch?v=Apw3xqwsG1U
falcon9,SAOCOM 1A,falcon9,Falcon 9,2018-10-08T02:22:00.000Z,https://www.youtube.com/watch?v=vr_C6LQ7mHc
falcon9,Es’hail 2,falcon9,Falcon 9,2018-11-15T20:46:00.000Z,https://www.youtube.com/watch?v=PhTbzc-BqKs&feature=youtu.be
falcon9,SSO-A,falcon9,Falcon 9,2018-12-03T18:34:00.000Z,https://www.youtube.com/watch?v=Wq8kS6UoOrQ
falcon9,CRS-16,falcon9,Falcon 9,2018-12-05T18:16:00.000Z,https://www.youtube.com/watch?v=Esh1jHT9oTA
falcon9,GPS III SV01,falcon9,Falcon 9,2018-12-23T13:51:00.000Z,https://youtu.be/yRiLPoy_Mzc
falcon9,Iridium NEXT Mission 8,falcon9,Falcon 9,2019-01-11T15:31:00.000Z,https://youtu.be/VshdafZvwrg
falcon9,Nusantara Satu (PSN-6) / S5 / Beresheet,falcon9,Falcon 9,2019-02-22T01:45:00.000Z,https://www.youtube.com/watch?v=XS0E35aYJcU
falcon9,CCtCap Demo Mission 1,falcon9,Falcon 9,2019-03-02T07:45:00.000Z,https://youtu.be/2ZL0tbOZYhE
falconheavy,ArabSat 6A,falconheavy,Falcon Heavy,2019-04-11T22:35:00.000Z,https://youtu.be/TXMGu2d8c8g
falcon9,CRS-17,falcon9,Falcon 9,2019-05-04T06:48:00.000Z,https://youtu.be/AQFhX5TvP0M
falcon9,Starlink v0.9,falcon9,Falcon 9,2019-05-24T02:30:00.000Z,https://www.youtube.com/watch?v=riBaVeDTEWI
falcon9,RADARSAT Constellation,falcon9,Falcon 9,2019-06-12T14:17:00.000Z,https://youtu.be/8A2nJd9Urk8
falconheavy,STP-2,falconheavy,Falcon Heavy,2019-06-25T03:30:00.000Z,https://youtu.be/WxH4CAlhtiQ
falcon9,CRS-18,falcon9,Falcon 9,2019-07-25T22:01:00.000Z,https://youtu.be/SlgrxVuP5jk
falcon9,Amos-17,falcon9,Falcon 9,2019-08-06T22:52:00.000Z,https://youtu.be/fZh82-WcCuo
falcon9,Starlink 1,falcon9,Falcon 9,2019-11-11T14:56:00.000Z,https://youtu.be/pIDuv0Ta0XQ
falcon9,CRS-19,falcon9,Falcon 9,2019-12-05T17:29:23.000Z,https://youtu.be/-aoAGdYXp_4
falcon9,JCSat 18 / Kacific 1,falcon9,Falcon 9,2019-12-17T00:10:00.000Z,https://youtu.be/sbXgZg9JmkI
falcon9,Starlink 2,falcon9,Falcon 9,2020-01-07T02:19:00.000Z,https://youtu.be/HwyXo6T7jC4
falcon9,Crew Dragon In Flight Abort Test,falcon9,Falcon 9,2020-01-19T14:00:00.000Z,https://youtu.be/mhrkdHshb3E
falcon9,Starlink 3,falcon9,Falcon 9,2020-01-29T14:06:00.000Z,https://youtu.be/1KmBDCiL7MU
falcon9,Starlink 4,falcon9,Falcon 9,2020-02-17T15:05:55.000Z,https://youtu.be/8xeX62mLcf8
falcon9,CRS-20,falcon9,Falcon 9,2020-03-07T04:50:31.000Z,https://youtu.be/1MkcWK2PnsU
falcon9,Starlink 5,falcon9,Falcon 9,2020-03-18T12:16:00.000Z,https://youtu.be/I4sMhHbHYXM
falcon9,Starlink 6,falcon9,Falcon 9,2020-04-22T19:30:00.000Z,https://youtu.be/wSge0I7pwFI
